utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000349-fn000890-570.0498-572.4398,4,substitution,gevoetbald,10,voetbal,7
n000349-fn000890-572.4398-573.6665,0,insertion,<ins>,<ins>,van,3
n000349-fn000890-572.4398-573.6665,1,substitution,vanaf,5,af,2
n000349-fn000890-574.3342-576.3026,0,insertion,<ins>,<ins>,is,2
n000349-fn000890-574.3342-576.3026,1,substitution,misschien,9,geen,4
n000349-fn000890-574.3342-576.3026,2,substitution,acht,4,echte,5
n000349-fn000890-574.3342-576.3026,3,substitution,jaar,4,aardrijkskundige,16
n000349-fn000890-577.7359-578.4192,0,substitution,ja,2,huh,3
n000349-fn000890-586.8764-588.8017,0,deletion,ja,2,<del>,<del>
n000349-fn000890-586.8764-588.8017,1,substitution,ik,2,jij,3
n000349-fn000890-588.8017-590.5564,3,substitution,in,2,voor,4
n000349-fn000890-600.6302-602.1315,0,deletion,op,2,<del>,<del>
n000349-fn000890-600.6302-602.1315,1,substitution,welk,4,veel,4
n000349-fn000890-611.5278-612.8632,1,insertion,<ins>,<ins>,heb,3
n000349-fn000890-611.5278-612.8632,2,substitution,op,2,een,3
n000349-fn000890-614.3228-616.3568,0,substitution,op,2,wat,3
n000349-fn000890-614.3228-616.3568,1,substitution,welke,5,is,2
n000349-fn000890-614.3228-616.3568,2,substitution,feest,5,er,2
n000349-fn000890-614.3228-616.3568,4,substitution,u,1,je,2
n000349-fn000890-614.3228-616.3568,5,substitution,het,3,red,3
n000349-fn000890-614.3228-616.3568,6,substitution,laatste,7,laser,5
n000349-fn000890-616.3568-618.3430,1,deletion,één,3,<del>,<del>
n000349-fn000890-616.3568-618.3430,2,substitution,jarig,5,januari,7
n000349-fn000890-616.3568-618.3430,3,substitution,dag,3,daar,4
n000349-fn000890-618.3430-619.7249,1,substitution,één,3,een,3
n000349-fn000890-62.8168-63.9656,0,deletion,kant,4,<del>,<del>
n000349-fn000890-62.8168-63.9656,1,substitution,u,1,kan,3
n000349-fn000890-62.8168-63.9656,2,substitution,dat,3,je,2
n000349-fn000890-631.3516-632.4526,0,deletion,één,3,<del>,<del>
n000349-fn000890-631.3516-632.4526,1,substitution,jarig,5,en,2
n000349-fn000890-631.3516-632.4526,2,substitution,dag,3,jij,3
n000349-fn000890-643.8424-644.7189,0,insertion,<ins>,<ins>,een,3
n000349-fn000890-65.9661-67.5500,0,substitution,ja,2,jij,3
n000349-fn000890-65.9661-67.5500,1,substitution,ik,2,vindt,5
n000349-fn000890-65.9661-67.5500,2,substitution,vind,4,het,3
n000349-fn000890-661.4616-663.6040,0,substitution,speciale,8,speciaal,8
n000349-fn000890-663.6040-665.1257,0,insertion,<ins>,<ins>,patatjes,8
n000349-fn000890-663.6040-665.1257,1,substitution,patatoes,8,en,2
n000349-fn000890-663.6040-665.1257,2,substitution,enzo,4,zo,2
n000349-fn000890-67.5500-69.3977,0,substitution,londen,6,london,6
n000349-fn000890-674.3495-675.2346,0,substitution,mij,3,mijn,4
n000349-fn000890-675.7942-676.9596,1,substitution,kook,4,ook,3
n000349-fn000890-69.3977-71.3635,1,substitution,vriendelijk,11,vriendelijke,12
n000349-fn000890-87.0040-88.9293,0,deletion,bezoek,6,<del>,<del>
n000349-fn000890-87.0040-88.9293,1,substitution,of,2,bijzuko,7
n000349-fn000890-88.9293-90.9635,0,deletion,wan,3,<del>,<del>
n000349-fn000890-88.9293-90.9635,1,deletion,zo,2,<del>,<del>
n000349-fn000890-88.9293-90.9635,2,substitution,ik,2,wanneer,7
n000349-fn000890-88.9293-90.9635,4,substitution,vrienden,8,vriendin,8
n000349-fn000890-92.6405-93.5615,1,substitution,londen,6,london,6
n000350-fn000892-1002.2447-1004.1106,2,insertion,<ins>,<ins>,ga,2
n000350-fn000892-1002.2447-1004.1106,3,substitution,gaat,4,het,3
n000350-fn000892-1004.7471-1005.9721,0,substitution,een,3,in,2
n000350-fn000892-1007.2990-1009.9906,2,deletion,i,1,<del>,<del>
n000350-fn000892-1007.2990-1009.9906,3,substitution,i,1,ik,2
n000350-fn000892-1007.2990-1009.9906,5,deletion,i,1,<del>,<del>
n000350-fn000892-1007.2990-1009.9906,6,substitution,i,1,ik,2
n000350-fn000892-1007.2990-1009.9906,7,substitution,i,1,ik,2
n000350-fn000892-1007.2990-1009.9906,8,substitution,i,1,ik,2
n000350-fn000892-1007.2990-1009.9906,9,substitution,i,1,ik,2
n000350-fn000892-1009.9906-1012.0519,2,substitution,een,3,in,2
n000350-fn000892-1009.9906-1012.0519,3,substitution,een,3,dat,3
n000350-fn000892-1009.9906-1012.0519,4,substitution,datje,5,je,2
n000350-fn000892-1009.9906-1012.0519,5,substitution,uit,3,oud,3
n000350-fn000892-1012.5715-1014.8791,1,insertion,<ins>,<ins>,ben,3
n000350-fn000892-1012.5715-1014.8791,2,insertion,<ins>,<ins>,eh,2
n000350-fn000892-1014.8791-1017.6170,3,substitution,één,3,een,3
n000350-fn000892-1018.7266-1020.5788,1,substitution,één,3,een,3
n000350-fn000892-1024.2907-1026.3546,1,substitution,één,3,een,3
n000350-fn000892-1028.1007-1030.9353,1,substitution,mooie,5,mooi,4
n000350-fn000892-1035.7019-1037.9901,0,deletion,li,2,<del>,<del>
n000350-fn000892-1035.7019-1037.9901,1,substitution,ligt,4,liefst,6
n000350-fn000892-1039.0365-1040.5703,0,deletion,i,1,<del>,<del>
n000350-fn000892-1042.8636-1045.7178,1,substitution,die,3,de,2
n000350-fn000892-1045.7178-1047.8626,1,substitution,mooi,4,mooie,5
n000350-fn000892-1051.1058-1052.9882,0,deletion,op,2,<del>,<del>
n000350-fn000892-1051.1058-1052.9882,1,substitution,de,2,abdou,5
n000350-fn000892-1051.1058-1052.9882,2,substitution,bloemen,7,bloum,5
n000350-fn000892-1052.9882-1055.6594,2,deletion,i,1,<del>,<del>
n000350-fn000892-1055.6594-1058.5598,1,deletion,hele,4,<del>,<del>
n000350-fn000892-1055.6594-1058.5598,2,substitution,groen,5,geelgroen,9
n000350-fn000892-1060.4722-1062.7149,1,substitution,één,3,een,3
n000350-fn000892-1064.6032-1066.9495,0,deletion,met,3,<del>,<del>
n000350-fn000892-1064.6032-1066.9495,1,substitution,één,3,in,2
n000350-fn000892-1068.6460-1070.0887,0,substitution,in,2,een,3
n000350-fn000892-1087.4411-1089.0015,1,deletion,d,1,<del>,<del>
n000350-fn000892-1089.0015-1090.7963,0,deletion,die,3,<del>,<del>
n000350-fn000892-1089.0015-1090.7963,1,substitution,mazzel,6,de,2
n000350-fn000892-1089.0015-1090.7963,2,substitution,wijk,4,maasvlakte,10
n000350-fn000892-1090.7963-1092.7590,3,deletion,k,1,<del>,<del>
n000350-fn000892-1092.7590-1094.1313,0,substitution,he,2,ja,2
n000350-fn000892-111.5641-114.2866,0,insertion,<ins>,<ins>,eh,2
n000350-fn000892-111.5641-114.2866,1,substitution,i,1,ik,2
n000350-fn000892-111.5641-114.2866,2,substitution,i,1,ik,2
n000350-fn000892-111.5641-114.2866,3,substitution,i,1,ik,2
n000350-fn000892-1110.5974-1112.2683,0,deletion,naar,4,<del>,<del>
n000350-fn000892-1110.5974-1112.2683,1,substitution,mij,3,na,2
n000350-fn000892-1110.5974-1112.2683,2,substitution,v,1,mijn,4
n000350-fn000892-1112.2683-1113.7956,0,deletion,v,1,<del>,<del>
n000350-fn000892-1116.4476-1119.3522,4,substitution,kilometer,9,km,2
n000350-fn000892-1119.3522-1120.6818,0,deletion,i,1,<del>,<del>
n000350-fn000892-1119.3522-1120.6818,2,substitution,die,3,de,2
n000350-fn000892-1123.6560-1126.2244,2,substitution,huis,4,house,5
n000350-fn000892-1123.6560-1126.2244,3,substitution,muziek,6,music,5
n000350-fn000892-1126.2244-1128.1015,0,substitution,luisteren,9,lasteren,8
n000350-fn000892-114.2866-115.7457,1,substitution,london,6,londen,6
n000350-fn000892-114.2866-115.7457,2,substitution,gewees,6,geweest,7
n000350-fn000892-1140.4943-1142.4413,1,insertion,<ins>,<ins>,om,2
n000350-fn000892-1140.4943-1142.4413,2,substitution,omdat,5,dat,3
n000350-fn000892-1148.5007-1150.0484,0,substitution,één,3,een,3
n000350-fn000892-1151.1501-1152.6712,0,substitution,hij,3,hi,2
n000350-fn000892-1153.6318-1154.8886,0,insertion,<ins>,<ins>,hij,3
n000350-fn000892-1153.6318-1154.8886,1,substitution,heel,4,gaat,4
n000350-fn000892-1153.6318-1154.8886,2,substitution,aardig,6,daar,4
n000350-fn000892-1161.2874-1163.7987,1,substitution,heel,4,in,2
n000350-fn000892-1161.2874-1163.7987,2,substitution,afrikaan,8,african,7
n000350-fn000892-1161.2874-1163.7987,3,substitution,muziek,6,music,5
n000350-fn000892-1163.7987-1165.9466,0,insertion,<ins>,<ins>,eh,2
n000350-fn000892-1163.7987-1165.9466,1,substitution,op,2,om,2
n000350-fn000892-1163.7987-1165.9466,3,insertion,<ins>,<ins>,eh,2
n000350-fn000892-1167.2294-1168.7077,2,substitution,dit,3,het,3
n000350-fn000892-1168.7077-1170.0663,1,deletion,i,1,<del>,<del>
n000350-fn000892-1170.0663-1172.7669,0,deletion,die,3,<del>,<del>
n000350-fn000892-1170.0663-1172.7669,1,deletion,afrikaan,8,<del>,<del>
n000350-fn000892-1170.0663-1172.7669,2,substitution,muziek,6,de,2
n000350-fn000892-1170.0663-1172.7669,3,substitution,n,1,african,7
n000350-fn000892-1170.0663-1172.7669,4,substitution,n,1,music,5
n000350-fn000892-1177.2814-1178.6006,0,substitution,daar,4,dan,3
n000350-fn000892-1177.2814-1178.6006,1,substitution,naartoe,7,natuur,6
n000350-fn000892-1178.6006-1180.7785,1,insertion,<ins>,<ins>,eh,2
n000350-fn000892-1178.6006-1180.7785,2,substitution,l,1,eh,2
n000350-fn000892-1178.6006-1180.7785,3,substitution,l,1,eh,2
n000350-fn000892-1178.6006-1180.7785,4,substitution,muzie,5,muziek,6
n000350-fn000892-118.8524-121.1047,0,deletion,n,1,<del>,<del>
n000350-fn000892-118.8524-121.1047,3,substitution,vrien,5,vriend,6
n000350-fn000892-1180.7785-1183.2647,0,substitution,muz,3,muziek,6
n000350-fn000892-1180.7785-1183.2647,1,substitution,muz,3,muziek,6
n000350-fn000892-1187.5115-1189.0721,1,deletion,a,1,<del>,<del>
n000350-fn000892-1190.7950-1193.1211,0,deletion,i,1,<del>,<del>
n000350-fn000892-1190.7950-1193.1211,1,deletion,i,1,<del>,<del>
n000350-fn000892-1190.7950-1193.1211,6,substitution,mij,3,my,2
n000350-fn000892-1190.7950-1193.1211,7,substitution,thuis,5,house,5
n000350-fn000892-1193.1211-1194.6337,1,deletion,i,1,<del>,<del>
n000350-fn000892-1193.1211-1194.6337,2,deletion,i,1,<del>,<del>
n000350-fn000892-1193.1211-1194.6337,3,deletion,i,1,<del>,<del>
n000350-fn000892-121.1047-123.9985,0,deletion,ik,2,<del>,<del>
n000350-fn000892-121.1047-123.9985,4,substitution,gewees,6,geweest,7
n000350-fn000892-1217.1582-1218.4444,0,insertion,<ins>,<ins>,naar,4
n000350-fn000892-1217.1582-1218.4444,1,substitution,naartoe,7,toe,3
n000350-fn000892-1221.0011-1222.2341,1,substitution,mij,3,my,2
n000350-fn000892-1221.0011-1222.2341,2,substitution,thuis,5,house,5
n000350-fn000892-1222.2341-1224.9325,0,insertion,<ins>,<ins>,om,2
n000350-fn000892-1222.2341-1224.9325,2,insertion,<ins>,<ins>,dat,3
n000350-fn000892-1222.2341-1224.9325,3,insertion,<ins>,<ins>,eh,2
n000350-fn000892-1222.2341-1224.9325,4,substitution,omdat,5,eh,2
n000350-fn000892-1224.9325-1227.0971,0,deletion,m,1,<del>,<del>
n000350-fn000892-1224.9325-1227.0971,3,deletion,i,1,<del>,<del>
n000350-fn000892-1230.2807-1233.0041,0,deletion,i,1,<del>,<del>
n000350-fn000892-1230.2807-1233.0041,1,deletion,i,1,<del>,<del>
n000350-fn000892-1230.2807-1233.0041,2,deletion,i,1,<del>,<del>
n000350-fn000892-1230.2807-1233.0041,6,deletion,mij,3,<del>,<del>
n000350-fn000892-1230.2807-1233.0041,7,substitution,e,1,mijn,4
n000350-fn000892-1233.0041-1235.7417,2,substitution,mij,3,mijn,4
n000350-fn000892-1235.7417-1237.6243,1,deletion,i,1,<del>,<del>
n000350-fn000892-1235.7417-1237.6243,2,deletion,i,1,<del>,<del>
n000350-fn000892-1237.6243-1238.7726,0,deletion,gaan,4,<del>,<del>
n000350-fn000892-1237.6243-1238.7726,1,substitution,naar,4,kanaal,6
n000350-fn000892-1238.7726-1240.9698,0,substitution,toe,3,to,2
n000350-fn000892-1240.9698-1243.5180,2,substitution,wij,3,we,2
n000350-fn000892-1243.5180-1244.9184,1,substitution,music,5,muziek,6
n000350-fn000892-1244.9184-1247.3914,0,insertion,<ins>,<ins>,lauwste,7
n000350-fn000892-1244.9184-1247.3914,1,substitution,luisteren,9,riem,4
n000350-fn000892-1244.9184-1247.3914,2,substitution,kletsen,7,kleden,6
n000350-fn000892-125.5132-127.9667,0,substitution,naar,4,na,2
n000350-fn000892-125.5132-127.9667,1,substitution,een,3,in,2
n000350-fn000892-127.9667-130.5436,4,substitution,gewees,6,geweest,7
n000350-fn000892-1272.8972-1274.2281,0,deletion,nee,3,<del>,<del>
n000350-fn000892-1309.1941-1311.1213,0,substitution,die,3,de,2
n000350-fn000892-1309.1941-1311.1213,1,substitution,die,3,de,2
n000350-fn000892-131.8480-133.7116,0,deletion,na,2,<del>,<del>
n000350-fn000892-131.8480-133.7116,1,deletion,naar,4,<del>,<del>
n000350-fn000892-131.8480-133.7116,2,substitution,mij,3,nama,4
n000350-fn000892-1313.2252-1315.3459,0,substitution,één,3,en,2
n000350-fn000892-1313.2252-1315.3459,1,substitution,feest,5,fist,4
n000350-fn000892-1316.8609-1318.9823,1,substitution,mijn,4,my,2
n000350-fn000892-1316.8609-1318.9823,2,substitution,vriend,6,friend,6
n000350-fn000892-1316.8609-1318.9823,3,substitution,hij,3,i,1
n000350-fn000892-1316.8609-1318.9823,4,substitution,heeft,5,have,4
n000350-fn000892-1316.8609-1318.9823,5,substitution,één,3,in,2
n000350-fn000892-1318.9823-1320.9600,0,deletion,verjaardag,10,<del>,<del>
n000350-fn000892-1318.9823-1320.9600,1,substitution,dag,3,verjaardagsdag,14
n000350-fn000892-1321.4819-1323.6811,1,insertion,<ins>,<ins>,het,3
n000350-fn000892-1321.4819-1323.6811,6,deletion,daar,4,<del>,<del>
n000350-fn000892-133.7116-135.6489,1,substitution,mij,3,mijn,4
n000350-fn000892-1335.6626-1338.0750,3,deletion,n,1,<del>,<del>
n000350-fn000892-1339.7991-1341.4161,0,substitution,jarig,5,ja,2
n000350-fn000892-1341.4161-1342.9014,0,deletion,dan,3,<del>,<del>
n000350-fn000892-1341.4161-1342.9014,1,substitution,moet,4,den,3
n000350-fn000892-1341.4161-1342.9014,2,substitution,ik,2,mutik,5
n000350-fn000892-1342.9014-1344.8319,0,deletion,e,1,<del>,<del>
n000350-fn000892-1342.9014-1344.8319,1,deletion,één,3,<del>,<del>
n000350-fn000892-1342.9014-1344.8319,2,substitution,één,3,een,3
n000350-fn000892-1342.9014-1344.8319,3,substitution,feest,5,vis,3
n000350-fn000892-1373.4497-1375.8851,1,deletion,i,1,<del>,<del>
n000350-fn000892-1373.4497-1375.8851,2,deletion,i,1,<del>,<del>
n000350-fn000892-1373.4497-1375.8851,3,deletion,i,1,<del>,<del>
n000350-fn000892-1373.4497-1375.8851,5,substitution,wou,3,wil,3
n000350-fn000892-1376.7404-1378.9537,0,substitution,één,3,een,3
n000350-fn000892-1386.8061-1389.6847,2,deletion,de,2,<del>,<del>
n000350-fn000892-140.6338-142.6747,0,substitution,die,3,de,2
n000350-fn000892-1401.9280-1403.5047,2,insertion,<ins>,<ins>,ehm,3
n000350-fn000892-1406.6327-1408.6631,1,deletion,ja,2,<del>,<del>
n000350-fn000892-1421.5307-1423.0638,0,insertion,<ins>,<ins>,um,2
n000350-fn000892-1423.0638-1425.8238,1,deletion,i,1,<del>,<del>
n000350-fn000892-1423.0638-1425.8238,2,substitution,i,1,eh,2
n000350-fn000892-1423.0638-1425.8238,3,substitution,i,1,eh,2
n000350-fn000892-1423.0638-1425.8238,4,substitution,i,1,eh,2
n000350-fn000892-1423.0638-1425.8238,5,substitution,i,1,eh,2
n000350-fn000892-1423.0638-1425.8238,6,substitution,i,1,eh,2
n000350-fn000892-1425.8238-1427.6669,0,deletion,i,1,<del>,<del>
n000350-fn000892-1437.8017-1440.0778,1,substitution,is,2,hij,3
n000350-fn000892-1440.0778-1442.2021,0,substitution,te,2,de,2
n000350-fn000892-1440.0778-1442.2021,2,deletion,ja,2,<del>,<del>
n000350-fn000892-1444.5981-1446.3974,1,substitution,lange,5,langer,6
n000350-fn000892-147.1221-148.9467,1,deletion,'t,2,<del>,<del>
n000350-fn000892-148.9467-150.7283,2,substitution,mij,3,mijn,4
n000350-fn000892-148.9467-150.7283,3,substitution,vrien,5,vriend,6
n000350-fn000892-151.2714-153.5436,2,substitution,heb,3,het,3
n000350-fn000892-153.5436-156.3252,0,deletion,het,3,<del>,<del>
n000350-fn000892-153.5436-156.3252,1,deletion,w,1,<del>,<del>
n000350-fn000892-159.4268-161.0334,0,substitution,'n,2,b,1
n000350-fn000892-159.4268-161.0334,1,substitution,beetje,6,c,1
n000350-fn000892-161.0334-162.4908,0,substitution,een,3,weet,4
n000350-fn000892-161.0334-162.4908,1,substitution,beetje,6,je,2
n000350-fn000892-162.4908-165.2753,0,deletion,d,1,<del>,<del>
n000350-fn000892-162.4908-165.2753,1,deletion,d,1,<del>,<del>
n000350-fn000892-162.4908-165.2753,5,substitution,gewoont,7,gewond,6
n000350-fn000892-162.4908-165.2753,8,substitution,londen,6,london,6
n000350-fn000892-167.3408-169.7550,0,deletion,i,1,<del>,<del>
n000350-fn000892-167.3408-169.7550,3,deletion,die,3,<del>,<del>
n000350-fn000892-167.3408-169.7550,4,substitution,heel,4,de,2
n000350-fn000892-177.2938-179.3719,1,substitution,'n,2,een,3
n000350-fn000892-177.2938-179.3719,4,substitution,lan,3,land,4
n000350-fn000892-183.9868-185.9791,0,substitution,l,1,en,2
n000350-fn000892-185.9791-188.9532,0,deletion,lekker,6,<del>,<del>
n000350-fn000892-185.9791-188.9532,1,substitution,buiten,6,de,2
n000350-fn000892-185.9791-188.9532,2,substitution,d,1,kabouter,8
n000350-fn000892-185.9791-188.9532,3,substitution,die,3,de,2
n000350-fn000892-190.2156-192.0899,2,substitution,die,3,de,2
n000350-fn000892-196.3798-198.5966,0,deletion,i,1,<del>,<del>
n000350-fn000892-196.3798-198.5966,1,deletion,i,1,<del>,<del>
n000350-fn000892-196.3798-198.5966,4,substitution,dit,3,het,3
n000350-fn000892-198.5966-200.3574,0,deletion,l,1,<del>,<del>
n000350-fn000892-200.3574-201.8315,0,substitution,lekker,6,letter,6
n000350-fn000892-200.3574-201.8315,1,substitution,eten,4,atien,5
n000350-fn000892-202.4521-204.7821,0,insertion,<ins>,<ins>,eh,2
n000350-fn000892-202.4521-204.7821,1,insertion,<ins>,<ins>,eh,2
n000350-fn000892-202.4521-204.7821,2,substitution,i,1,eh,2
n000350-fn000892-202.4521-204.7821,3,substitution,eer,3,eh,2
n000350-fn000892-202.4521-204.7821,4,substitution,i,1,eh,2
n000350-fn000892-204.7821-206.5908,0,deletion,i,1,<del>,<del>
n000350-fn000892-204.7821-206.5908,1,deletion,i,1,<del>,<del>
n000350-fn000892-204.7821-206.5908,2,deletion,i,1,<del>,<del>
n000350-fn000892-204.7821-206.5908,3,deletion,i,1,<del>,<del>
n000350-fn000892-204.7821-206.5908,4,deletion,i,1,<del>,<del>
n000350-fn000892-204.7821-206.5908,5,deletion,i,1,<del>,<del>
n000350-fn000892-206.5908-208.9844,3,substitution,mij,3,mijn,4
n000350-fn000892-206.5908-208.9844,4,substitution,vrien,5,vriend,6
n000350-fn000892-208.9844-211.2307,2,substitution,vrien,5,vriend,6
n000350-fn000892-211.2307-213.6734,2,substitution,dit,3,het,3
n000350-fn000892-211.2307-213.6734,6,substitution,lek,3,lekker,6
n000350-fn000892-229.6604-230.9987,2,substitution,mij,3,mijn,4
n000350-fn000892-229.6604-230.9987,3,substitution,vrien,5,vriend,6
n000350-fn000892-231.5073-233.7056,0,deletion,d,1,<del>,<del>
n000350-fn000892-233.7056-235.3899,0,substitution,één,3,en,2
n000350-fn000892-237.4528-238.5908,0,substitution,en,2,in,2
n000350-fn000892-238.5908-240.9476,0,substitution,en,2,een,3
n000350-fn000892-238.5908-240.9476,1,substitution,en,2,een,3
n000350-fn000892-246.7918-249.7068,3,deletion,die,3,<del>,<del>
n000350-fn000892-246.7918-249.7068,4,substitution,mensen,6,dimension,9
n000350-fn000892-249.7068-251.3218,0,substitution,in,2,en,2
n000350-fn000892-249.7068-251.3218,1,substitution,mooie,5,mooi,4
n000350-fn000892-249.7068-251.3218,2,substitution,kleren,6,kleuren,7
n000350-fn000892-25.7112-26.9977,3,substitution,london,6,londen,6
n000350-fn000892-252.0005-254.2235,0,substitution,het,3,en,2
n000350-fn000892-254.2235-256.6224,1,insertion,<ins>,<ins>,eh,2
n000350-fn000892-254.2235-256.6224,2,insertion,<ins>,<ins>,eh,2
n000350-fn000892-254.2235-256.6224,3,insertion,<ins>,<ins>,eh,2
n000350-fn000892-259.3207-260.8647,0,substitution,die,3,the,3
n000350-fn000892-259.3207-260.8647,1,substitution,muziek,6,music,5
n000350-fn000892-261.4251-264.3584,3,deletion,boem,4,<del>,<del>
n000350-fn000892-261.4251-264.3584,4,deletion,boem,4,<del>,<del>
n000350-fn000892-261.4251-264.3584,5,deletion,boem,4,<del>,<del>
n000350-fn000892-261.4251-264.3584,6,deletion,boem,4,<del>,<del>
n000350-fn000892-261.4251-264.3584,7,deletion,boemp,5,<del>,<del>
n000350-fn000892-264.3584-266.1325,5,substitution,gewoon,6,gewond,6
n000350-fn000892-271.4438-274.4165,2,deletion,d,1,<del>,<del>
n000350-fn000892-271.4438-274.4165,4,deletion,voor,4,<del>,<del>
n000350-fn000892-288.7368-290.4369,0,substitution,heel,4,hij,3
n000350-fn000892-288.7368-290.4369,1,substitution,mooie,5,moet,4
n000350-fn000892-288.7368-290.4369,2,substitution,kleuren,7,leren,5
n000350-fn000892-290.4369-292.8281,0,substitution,rood,4,rode,4
n000350-fn000892-292.8281-294.2619,1,substitution,die,3,de,2
n000350-fn000892-292.8281-294.2619,2,substitution,deuren,6,duren,5
n000350-fn000892-296.1598-297.4866,0,substitution,die,3,de,2
n000350-fn000892-297.4866-299.5516,2,insertion,<ins>,<ins>,hem,3
n000350-fn000892-304.7610-306.8439,1,substitution,dat,3,dit,3
n000350-fn000892-306.8439-309.1498,0,deletion,daar,4,<del>,<del>
n000350-fn000892-306.8439-309.1498,3,deletion,d,1,<del>,<del>
n000350-fn000892-306.8439-309.1498,4,deletion,d,1,<del>,<del>
n000350-fn000892-306.8439-309.1498,5,deletion,dat,3,<del>,<del>
n000350-fn000892-306.8439-309.1498,6,deletion,is,2,<del>,<del>
n000350-fn000892-306.8439-309.1498,7,deletion,de,2,<del>,<del>
n000350-fn000892-309.1498-311.5530,0,deletion,de,2,<del>,<del>
n000350-fn000892-309.1498-311.5530,1,deletion,ma,2,<del>,<del>
n000350-fn000892-309.1498-311.5530,2,deletion,amin,4,<del>,<del>
n000350-fn000892-309.1498-311.5530,3,substitution,a,1,maar,4
n000350-fn000892-311.5530-314.2979,0,deletion,ja,2,<del>,<del>
